Time_s,PLAefter_40_2_Raw,PLAefter_40_2_DeltaPct,PLAefter_40_1_Raw,PLAefter_40_1_DeltaPct,PLAefter_20_6_Raw,PLAefter_20_6_DeltaPct
7.84942304,NaN,NaN,37.70265625,1.74919712855389,NaN,NaN
7.93088642,NaN,NaN,NaN,NaN,37.90518359375,2.2086387267462
7.93203428,NaN,NaN,37.7365625,1.84070085954473,NaN,NaN
7.93203816,37.06481640625,0.00942272725979432,NaN,NaN,NaN,NaN
8.0135149,NaN,NaN,NaN,NaN,37.86538671875,2.10132927633111
8.0146635,NaN,NaN,37.730375,1.82400248282936,NaN,NaN
8.01468376,37.0521796875,-0.0246740542675347,NaN,NaN,NaN,NaN
8.09611876,NaN,NaN,NaN,NaN,37.84270703125,2.0401751077887
8.09728764,NaN,NaN,37.70774609375,1.76293323010702,NaN,NaN
8.09732094,37.07279296875,0.0309453324773446,NaN,NaN,NaN,NaN
8.17871102,NaN,NaN,NaN,NaN,37.95217578125,2.33534982691242
8.1798934,NaN,NaN,37.65428515625,1.61865672522906,NaN,NaN
8.17992628,37.0873359375,0.0701856161330545,NaN,NaN,NaN,NaN
8.26130456,NaN,NaN,NaN,NaN,37.8833984375,2.14989659826513
8.26252446,NaN,NaN,37.61139453125,1.50290661390655,NaN,NaN
8.2625598,37.11559375,0.146431711208377,NaN,NaN,NaN,NaN
8.34391724,NaN,NaN,NaN,NaN,37.95859375,2.35265542438317
8.3451367,NaN,NaN,37.70169921875,1.74661436195335,NaN,NaN
8.34518352,37.07503125,0.0369847314928521,NaN,NaN,NaN,NaN
8.42653074,NaN,NaN,NaN,NaN,37.875625,2.12893607546125
8.4277547,NaN,NaN,37.66123828125,1.63742131522488,NaN,NaN
8.42781208,36.99455859375,-0.180149054054103,NaN,NaN,NaN,NaN
8.50913112,NaN,NaN,NaN,NaN,37.841546875,2.03704682875716
8.51037104,NaN,NaN,37.63009375,1.55337071070991,NaN,NaN
8.51045264,36.976046875,-0.230097940501697,NaN,NaN,NaN,NaN
8.59173968,NaN,NaN,NaN,NaN,37.88629296875,2.15770149645492
8.59300316,NaN,NaN,37.46218359375,1.10022694611991,NaN,NaN
8.59306376,36.91663671875,-0.390400243515323,NaN,NaN,NaN,NaN
8.67436536,NaN,NaN,NaN,NaN,37.88639453125,2.15797535253176
8.67561302,NaN,NaN,37.5098984375,1.22899630949008,NaN,NaN
8.67569826,37.02584765625,-0.0957239473975759,NaN,NaN,NaN,NaN
8.75697664,NaN,NaN,NaN,NaN,37.91532421875,2.23598220272554
8.75824298,NaN,NaN,37.53109375,1.28619668326384,NaN,NaN
8.75832068,36.98783203125,-0.198298870990746,NaN,NaN,NaN,NaN
8.83959184,NaN,NaN,NaN,NaN,37.92516015625,2.26250411047438
8.84086222,NaN,NaN,37.53702734375,1.30220983618724,NaN,NaN
8.84092892,37.0640625,0.00738851432785876,NaN,NaN,NaN,NaN
8.92223044,NaN,NaN,NaN,NaN,37.82521875,1.99301919794295
8.9234833,NaN,NaN,37.50667578125,1.22029923828416,NaN,NaN
8.92355818,37.018125,-0.11656145499558,NaN,NaN,NaN,NaN
9.0048358,NaN,NaN,NaN,NaN,37.8665859375,2.10456288462295
9.0061321,NaN,NaN,37.45033984375,1.06826389170007,NaN,NaN
9.00618434,36.87740625,-0.496253095718999,NaN,NaN,NaN,NaN
9.08743966,NaN,NaN,NaN,NaN,37.90416015625,2.20587910012578
9.08874694,NaN,NaN,37.4717734375,1.12610732164784,NaN,NaN
9.0888229,36.91857421875,-0.385172421679902,NaN,NaN,NaN,NaN
9.17005488,NaN,NaN,NaN,NaN,37.86038671875,2.08784713101
9.17134666,NaN,NaN,37.39081640625,0.907626351050496,NaN,NaN
9.17142604,36.9772734375,-0.226788392001051,NaN,NaN,NaN,NaN
9.25266234,NaN,NaN,NaN,NaN,37.8780859375,2.13557181886148
9.25399682,NaN,NaN,37.39771484375,0.926243354383421,NaN,NaN
9.254069,36.8777109375,-0.495430978575533,NaN,NaN,NaN,NaN
9.33527078,NaN,NaN,NaN,NaN,37.86941796875,2.11219925599623
9.33660222,NaN,NaN,37.3966640625,0.923407582075062,NaN,NaN
9.33670104,36.978109375,-0.224532839838193,NaN,NaN,NaN,NaN
9.41789524,NaN,NaN,NaN,NaN,37.8512421875,2.06318955116884
9.41921534,NaN,NaN,37.47241015625,1.12782565208005,NaN,NaN
9.41932488,36.9017734375,-0.43050480416802,NaN,NaN,NaN,NaN
9.50050234,NaN,NaN,NaN,NaN,37.9102421875,2.22227886595778
9.50184236,NaN,NaN,37.4252890625,1.00065865819267,NaN,NaN
9.50194146,36.9828359375,-0.211779484151012,NaN,NaN,NaN,NaN
9.58311262,NaN,NaN,NaN,NaN,37.83911328125,2.03048481583916
9.5844748,NaN,NaN,37.428984375,1.01063129984213,NaN,NaN
9.58454708,36.9986484375,-0.169113712397496,NaN,NaN,NaN,NaN
9.66571088,NaN,NaN,NaN,NaN,37.82239453125,1.98540389242174
9.66708358,NaN,NaN,37.3692265625,0.849361244923035,NaN,NaN
9.6671932,36.89487890625,-0.449107839529907,NaN,NaN,NaN,NaN
9.74833652,NaN,NaN,NaN,NaN,37.8352734375,2.0201309495496
9.7496935,NaN,NaN,37.36162890625,0.828857240686017,NaN,NaN
9.7498279,37.0286015625,-0.0882932732161972,NaN,NaN,NaN,NaN
9.83095066,NaN,NaN,NaN,NaN,37.82259765625,1.9859516045754
9.83232186,NaN,NaN,37.35249609375,0.804210267983649,NaN,NaN
9.83245496,36.8493125,-0.572056512332438,NaN,NaN,NaN,NaN
9.91357164,NaN,NaN,NaN,NaN,37.79303515625,1.90623842036444
9.91496824,NaN,NaN,37.4575546875,1.08773478929685,NaN,NaN
9.91505104,36.87844921875,-0.493438925497117,NaN,NaN,NaN,NaN
9.99618186,NaN,NaN,NaN,NaN,37.798265625,1.92034200832143
9.9975777,NaN,NaN,37.5175625,1.24967952610344,NaN,NaN
9.99766668,36.89423046875,-0.450857473450621,NaN,NaN,NaN,NaN
10.07878568,NaN,NaN,NaN,NaN,37.8167421875,1.97016274845328
