Time_s,Bridge_BridgeBatteriSp_nding_neg_deg,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
8312.1401694,3628.179788589,NaN,NaN,NaN,NaN
8327.63666442,3583.330869675,NaN,NaN,NaN,NaN
8343.13317962,3623.962640762,NaN,NaN,NaN,NaN
8360,NaN,49.6835,50,30.91,30
8375,NaN,49.688,50,30.78,30
8392.2053197,3589.851140976,NaN,NaN,NaN,NaN
8407.70180096,3626.085758209,NaN,NaN,NaN,NaN
8423.19826094,3627.863883972,NaN,NaN,NaN,NaN
8438.6947201,3628.984928131,NaN,NaN,NaN,NaN
8454.1912503,3583.081007004,NaN,NaN,NaN,NaN
8472,NaN,49.834,50,30.447,30
8485.18423972,3627.632856369,NaN,NaN,NaN,NaN
8502,NaN,49.897,50,30.413,30
8517,NaN,49.919,50,30.429,30
8534.25622526,3626.970052719,NaN,NaN,NaN,NaN
8547.16987202,3627.221345901,NaN,NaN,NaN,NaN
8563,NaN,49.967,50,30.38,30
8580.74552002,3583.367824554,NaN,NaN,NaN,NaN
8596.24198224,3626.192808151,NaN,NaN,NaN,NaN
8611.73848082,3628.347635269,NaN,NaN,NaN,NaN
8627.2349505,3629.555225372,NaN,NaN,NaN,NaN
8644,NaN,50.078,50,30.14,30
8659,NaN,50.085,50,30.145,30
8673.7243735,3627.941846848,NaN,NaN,NaN,NaN
8689.22083198,3629.362344742,NaN,NaN,NaN,NaN
8705,NaN,50.12,50,30.216,30
8721,NaN,50.144,50,30.168,30
8735.71034964,3627.315282822,NaN,NaN,NaN,NaN
8753.78958398,3630.095720291,NaN,NaN,NaN,NaN
8769.28606096,3586.479902267,NaN,NaN,NaN,NaN
8782.19979696,3585.446596146,NaN,NaN,NaN,NaN
8800,NaN,50.184,50,30.159,30
8815.77537956,3629.890680313,NaN,NaN,NaN,NaN
8831.2718297,3630.851268768,NaN,NaN,NaN,NaN
8846,NaN,50.208,50,30.154,30
8861,NaN,50.218,50,30.194,30
8877.7611167,3629.614830017,NaN,NaN,NaN,NaN
8893.25757026,3630.686998367,NaN,NaN,NaN,NaN
8911.33676284,3626.546859741,NaN,NaN,NaN,NaN
8926.83318212,3629.081249237,NaN,NaN,NaN,NaN
8942.32958998,3630.373001099,NaN,NaN,NaN,NaN
8957.82604652,3631.285429001,NaN,NaN,NaN,NaN
8973.32256898,3623.057126999,NaN,NaN,NaN,NaN
8991.40185154,3629.961490631,NaN,NaN,NaN,NaN
9006.8983525,3631.017684937,NaN,NaN,NaN,NaN
9022.39487456,3584.335327148,NaN,NaN,NaN,NaN
9037.89144152,3627.303123474,NaN,NaN,NaN,NaN
9054,NaN,50.157,50,30.445,30
9069,NaN,50.167,50,30.458,30
9084,NaN,50.166,50,30.453,30
9100,NaN,50.149,50,30.511,30
9115.3740826,3629.052400589,NaN,NaN,NaN,NaN
9133.45336018,3631.397724152,NaN,NaN,NaN,NaN
9146.3671529,3631.499290466,NaN,NaN,NaN,NaN
9164.44646176,3627.948522568,NaN,NaN,NaN,NaN
9179.94296562,3630.017757416,NaN,NaN,NaN,NaN
9195.43953968,3631.183385849,NaN,NaN,NaN,NaN
9210.93605256,3590.070009232,NaN,NaN,NaN,NaN
9226,NaN,50.111,50,30.494,30
9242,NaN,50.101,50,30.564,30
9257.42557304,3630.869865417,NaN,NaN,NaN,NaN
9272.92211928,3631.82258606,NaN,NaN,NaN,NaN
9288.41863094,3584.380149841,NaN,NaN,NaN,NaN
9303.91512636,3628.762245178,NaN,NaN,NaN,NaN
9321.99442214,3631.47187233,NaN,NaN,NaN,NaN
9334.9082125,3631.585836411,NaN,NaN,NaN,NaN
9352.98748848,3627.056121826,NaN,NaN,NaN,NaN
9368,NaN,50.077,50,30.298,30
9383.9805328,3631.187200546,NaN,NaN,NaN,NaN
9399,NaN,50.062,50,30.283,30
9414,NaN,50.064,50,30.281,30
9430.47008504,3629.175186157,NaN,NaN,NaN,NaN
9444,NaN,50.046,50,30.198,30
9461.463131,3631.84261322,NaN,NaN,NaN,NaN
9476.95964838,3587.305307388,NaN,NaN,NaN,NaN
9492.45616322,3628.059625626,NaN,NaN,NaN,NaN
9507.95268246,3630.347251892,NaN,NaN,NaN,NaN
9523.4491819,3631.536722183,NaN,NaN,NaN,NaN
9540,NaN,50.03,50,30.243,30
9555,NaN,50.009,50,30.284,30
9570,NaN,50.006,50,30.281,30
9586,NaN,50.008,50,30.338,30
9601,NaN,50.01,50,30.311,30
9619.0110475,3628.494977951,NaN,NaN,NaN,NaN
9631.92482472,3628.82399559,NaN,NaN,NaN,NaN
9650.00412104,3631.756544113,NaN,NaN,NaN,NaN
9665.50062602,3591.817378998,NaN,NaN,NaN,NaN
9682,NaN,49.998,50,30.251,30
9696.49360984,3630.024433136,NaN,NaN,NaN,NaN
9711.99016904,3631.406545639,NaN,NaN,NaN,NaN
9727.48665264,3632.342338562,NaN,NaN,NaN,NaN
9743,NaN,50.022,50,30.19,30
9758.47969186,3629.175186157,NaN,NaN,NaN,NaN
9773.97624748,3630.995750427,NaN,NaN,NaN,NaN
9792.05552222,3590.399980545,NaN,NaN,NaN,NaN
9807.55205356,3627.229213715,NaN,NaN,NaN,NaN
9823.0485866,3630.276441574,NaN,NaN,NaN,NaN
9839,NaN,50.012,50,30.144,30
9854.04158494,3632.515907288,NaN,NaN,NaN,NaN
9872.12084106,3629.235029221,NaN,NaN,NaN,NaN
9887.6173374,3631.058931351,NaN,NaN,NaN,NaN
9905,NaN,50.047,50,29.914,30
9920,NaN,50.049,50,29.954,30
9934.1068436,3627.735853195,NaN,NaN,NaN,NaN
9951,NaN,50.04,50,30.07,30
9966,NaN,50.039,50,30.066,30
9983.17913388,3585.66236496,NaN,NaN,NaN,NaN
9997,NaN,50.045,50,30.064,30
10014.17212178,3631.219863892,NaN,NaN,NaN,NaN
10029.66862776,3632.269144058,NaN,NaN,NaN,NaN
10045,NaN,50.04,50,29.954,30
10060.66164742,3628.215789795,NaN,NaN,NaN,NaN
10076.15814126,3630.695104599,NaN,NaN,NaN,NaN
10093,NaN,50.066,50,29.976,30
10107.15113678,3632.815122604,NaN,NaN,NaN,NaN
10122.6476388,3623.959302902,NaN,NaN,NaN,NaN
10138.14411128,3630.001544952,NaN,NaN,NaN,NaN
10154,NaN,50.064,50,29.916,30
10169.13710232,3632.489681244,NaN,NaN,NaN,NaN
10184.6335957,3587.415933609,NaN,NaN,NaN,NaN
10202.71285548,3630.880117416,NaN,NaN,NaN,NaN
10218.20932626,3632.06410408,NaN,NaN,NaN,NaN
10231.12312504,3632.160186768,NaN,NaN,NaN,NaN
10249,NaN,50.085,50,29.905,30
10264.69886624,3630.208015442,NaN,NaN,NaN,NaN
10280.19536682,3631.670951843,NaN,NaN,NaN,NaN
10295.69186302,3632.632017136,NaN,NaN,NaN,NaN
10313.77113064,3628.913879395,NaN,NaN,NaN,NaN
10329.26759436,3631.054639816,NaN,NaN,NaN,NaN
10344.76405192,3632.189750671,NaN,NaN,NaN,NaN
10360.26055814,3593.364715576,NaN,NaN,NaN,NaN
10375.75703754,3626.682043076,NaN,NaN,NaN,NaN
10391.25353522,3630.417585373,NaN,NaN,NaN,NaN
10406.75002324,3631.814956665,NaN,NaN,NaN,NaN
10424.82926928,3587.673425674,NaN,NaN,NaN,NaN
10440.32577432,3629.222631454,NaN,NaN,NaN,NaN
10455.8222561,3631.214380264,NaN,NaN,NaN,NaN
10471.318729,3632.328748703,NaN,NaN,NaN,NaN
10486.8151979,3591.536521912,NaN,NaN,NaN,NaN
10502.31166374,3627.345323563,NaN,NaN,NaN,NaN
10517.80814662,3630.603551865,NaN,NaN,NaN,NaN
10533.3046242,3631.950616837,NaN,NaN,NaN,NaN
10548.80110378,3632.875204086,NaN,NaN,NaN,NaN
10564.2975869,3586.299419403,NaN,NaN,NaN,NaN
10582.37685124,3631.375789642,NaN,NaN,NaN,NaN
10595.29058216,3631.507396698,NaN,NaN,NaN,NaN
10613.36981416,3590.530157089,NaN,NaN,NaN,NaN
10628.86630326,3627.810001373,NaN,NaN,NaN,NaN
10644.36281262,3630.764961243,NaN,NaN,NaN,NaN
10659,NaN,50.036,50,29.977,30
10675,NaN,50.043,50,29.937,30
10690.8522935,3585.799217224,NaN,NaN,NaN,NaN
10706,NaN,50.068,50,29.885,30
10721.84521312,3631.61110878,NaN,NaN,NaN,NaN
10737.34167292,3632.636785507,NaN,NaN,NaN,NaN
10752.838121,3588.92583847,NaN,NaN,NaN,NaN
10768.33463654,3628.680944443,NaN,NaN,NaN,NaN
10783.83108696,3631.083488464,NaN,NaN,NaN,NaN
10801,NaN,50.042,50,30.148,30
10817,NaN,50.038,50,30.111,30
10832.9031917,3630.142211914,NaN,NaN,NaN,NaN
10848.39966274,3631.734848022,NaN,NaN,NaN,NaN
10863.89616244,3632.735729218,NaN,NaN,NaN,NaN
10881.9754137,3628.51190567,NaN,NaN,NaN,NaN
10894.88911614,3628.928661346,NaN,NaN,NaN,NaN
10912.96831738,3632.274150848,NaN,NaN,NaN,NaN
10928,NaN,50.079,50,30.004,30
10943.96126206,3606.083393097,NaN,NaN,NaN,NaN
10959.4577554,3630.304813385,NaN,NaN,NaN,NaN
10974.95418904,3631.832361221,NaN,NaN,NaN,NaN
10993,NaN,50.054,50,30,30
11008,NaN,50.052,50,30.125,30
11024.02639566,3631.180047989,NaN,NaN,NaN,NaN
11039.52287468,3632.377386093,NaN,NaN,NaN,NaN
11057.6021108,3590.931653976,NaN,NaN,NaN,NaN
11070.51585592,3625.442266464,NaN,NaN,NaN,NaN
11086.0123171,3630.45835495,NaN,NaN,NaN,NaN
11104,NaN,50.057,50,30.148,30
11119,NaN,50.048,50,30.136,30
11134,NaN,50.043,50,30.162,30
11150,NaN,50.047,50,30.219,30
11166.07746892,3632.450342178,NaN,NaN,NaN,NaN
11181.57395876,3595.166921616,NaN,NaN,NaN,NaN
11195,NaN,50.073,50,30.285,30
11212.5669307,3630.601406097,NaN,NaN,NaN,NaN
11228.06338258,3632.030487061,NaN,NaN,NaN,NaN
11246,NaN,50.047,50,30.307,30
11259.05632512,3587.518930435,NaN,NaN,NaN,NaN
11276,NaN,50.038,50,30.321,30
11291,NaN,50.056,50,30.267,30
11306,NaN,50.061,50,30.252,30
11321.04230184,3590.493202209,NaN,NaN,NaN,NaN
11337,NaN,50.055,50,30.179,30
11354.61796552,3632.111787796,NaN,NaN,NaN,NaN
11369,NaN,50.04,50,30.316,30
11385.61089106,3587.276220322,NaN,NaN,NaN,NaN
11401.10742138,3629.755496979,NaN,NaN,NaN,NaN
11416.6038846,3631.623029709,NaN,NaN,NaN,NaN
11432.10032408,3632.698059082,NaN,NaN,NaN,NaN
11447.5968071,3589.88571167,NaN,NaN,NaN,NaN
11463.09327268,3628.005743027,NaN,NaN,NaN,NaN
11478.58973076,3630.997419357,NaN,NaN,NaN,NaN
11493,NaN,50.024,50,30.256,30
11509.58265404,3633.192539215,NaN,NaN,NaN,NaN
11525.0791343,3586.710691452,NaN,NaN,NaN,NaN
11543.15835254,3631.719350815,NaN,NaN,NaN,NaN
11558.65478898,3632.776498795,NaN,NaN,NaN,NaN
11574.1512683,3589.281797409,NaN,NaN,NaN,NaN
11589.64773288,3628.307342529,NaN,NaN,NaN,NaN
11605.14424606,3631.095409393,NaN,NaN,NaN,NaN
11620.64076878,3632.354259491,NaN,NaN,NaN,NaN
11636.13725334,3633.248806,NaN,NaN,NaN,NaN
11654.21653406,3630.039691925,NaN,NaN,NaN,NaN
11669,NaN,50.03,50,30.114,30
11685,NaN,50.027,50,30.184,30
11700,NaN,50.034,50,30.086,30
11716,NaN,50.045,50,30.073,30
11731,NaN,50.051,50,30.091,30
11746,NaN,50.053,50,30.117,30
11762.69177608,3633.305549622,NaN,NaN,NaN,NaN
11778.18825206,3595.96157074,NaN,NaN,NaN,NaN
11793.68475178,3630.362987518,NaN,NaN,NaN,NaN
11809.18122108,3631.943702698,NaN,NaN,NaN,NaN
11824.67764318,3632.956981659,NaN,NaN,NaN,NaN
11842,NaN,50.086,50,29.95,30
11855.67059478,3629.086732864,NaN,NaN,NaN,NaN
11872,NaN,50.095,50,29.997,30
11887,NaN,50.091,50,29.992,30
11904.74266366,3587.75806427,NaN,NaN,NaN,NaN
11918,NaN,50.108,50,29.92,30
11933.15287544,3630.653142929,NaN,NaN,NaN,NaN
11951.23210486,3633.001804352,NaN,NaN,NaN,NaN
11966.72859052,3588.73796463,NaN,NaN,NaN,NaN
11982.22507394,3629.189968109,NaN,NaN,NaN,NaN
11997.7215581,3631.443500519,NaN,NaN,NaN,NaN
12014,NaN,50.114,50,29.815,30
12029,NaN,50.112,50,29.816,30
12044,NaN,50.128,50,29.733,30
12059.70754036,3630.717992783,NaN,NaN,NaN,NaN
12075.20400208,3632.172346115,NaN,NaN,NaN,NaN
12093.28322364,3587.336778641,NaN,NaN,NaN,NaN
12108.77970782,3629.29558754,NaN,NaN,NaN,NaN
12124.27616796,3631.505727768,NaN,NaN,NaN,NaN
12140,NaN,50.078,50,30.013,30
12155,NaN,50.095,50,30.052,30
12170.7656096,3626.344442368,NaN,NaN,NaN,NaN
12186.26204662,3630.776882172,NaN,NaN,NaN,NaN
12204.34132062,3633.099794388,NaN,NaN,NaN,NaN
12219.8378041,3588.579893112,NaN,NaN,NaN,NaN
12235.33430194,3629.377365112,NaN,NaN,NaN,NaN
12251,NaN,50.151,50,29.863,30
12266.3272654,3632.68494606,NaN,NaN,NaN,NaN
12284.40653182,3623.883485794,NaN,NaN,NaN,NaN
12299.90304746,3630.628824234,NaN,NaN,NaN,NaN
12317,NaN,50.134,50,29.987,30
12331,NaN,50.114,50,30.137,30
12346.39248284,3588.463306427,NaN,NaN,NaN,NaN
12363,NaN,50.121,50,30.174,30
12378,NaN,50.109,50,30.109,30
12393,NaN,50.1,50,30.114,30
12408.37841512,3595.237731934,NaN,NaN,NaN,NaN
12426.45761688,3630.685806274,NaN,NaN,NaN,NaN
12441.9541112,3632.185220718,NaN,NaN,NaN,NaN
12454.8678378,3632.284641266,NaN,NaN,NaN,NaN
12472.9470258,3588.39392662,NaN,NaN,NaN,NaN
12488.4435181,3629.521608353,NaN,NaN,NaN,NaN
12504,NaN,50.089,50,30.158,30
12519,NaN,50.085,50,30.072,30
12534.93294372,3594.549894333,NaN,NaN,NaN,NaN
12550.42938706,3626.872301102,NaN,NaN,NaN,NaN
12565.92587186,3630.922555923,NaN,NaN,NaN,NaN
12581.42234044,3632.321119308,NaN,NaN,NaN,NaN
12596.91878588,3633.258581161,NaN,NaN,NaN,NaN
12614.99800918,3629.567861557,NaN,NaN,NaN,NaN
12630,NaN,50.081,50,30.206,30
12645.9909421,3632.797718048,NaN,NaN,NaN,NaN
12661,NaN,50.107,50,30.117,30
12676,NaN,50.116,50,30.071,30
12692,NaN,50.109,50,30.046,30
12706,NaN,50.106,50,30.079,30
12723.47328446,3633.28742981,NaN,NaN,NaN,NaN
12738.96977,3586.714982986,NaN,NaN,NaN,NaN
12754.46624018,3629.91976738,NaN,NaN,NaN,NaN
12772.54546546,3632.820606232,NaN,NaN,NaN,NaN
12788,NaN,50.112,50,29.944,30
12803.53841684,3627.071380615,NaN,NaN,NaN,NaN
12819,NaN,50.077,50,29.987,30
12834.53138484,3632.377147675,NaN,NaN,NaN,NaN
12850.02787308,3633.302688599,NaN,NaN,NaN,NaN
12865.52437028,3586.731910706,NaN,NaN,NaN,NaN
12881.02082118,3629.915952682,NaN,NaN,NaN,NaN
12896.51731068,3631.835222244,NaN,NaN,NaN,NaN
12914,NaN,50.076,50,30.093,30
12929,NaN,50.065,50,30.079,30
12945,NaN,50.068,50,30.121,30
12960,NaN,50.076,50,30.038,30
12976,NaN,50.091,50,30.048,30
12992,NaN,50.093,50,30.043,30
13006,NaN,50.095,50,30.143,30
13023.07189476,3631.977081299,NaN,NaN,NaN,NaN
13038.56838718,3633.028030396,NaN,NaN,NaN,NaN
13054.06485074,3590.744495392,NaN,NaN,NaN,NaN
13069.56128632,3628.685474396,NaN,NaN,NaN,NaN
13085.0577868,3631.410837173,NaN,NaN,NaN,NaN
13103,NaN,50.103,50,30.04,30
13118,NaN,50.09,50,30.052,30
13134.12991142,3630.442619324,NaN,NaN,NaN,NaN
13149.62638036,3632.118701935,NaN,NaN,NaN,NaN
13167.70556036,3590.799331665,NaN,NaN,NaN,NaN
13180.6192807,3589.716672897,NaN,NaN,NaN,NaN
13196.11579346,3629.160881042,NaN,NaN,NaN,NaN
13214,NaN,50.064,50,30.14,30
13229.69147592,3633.55255127,NaN,NaN,NaN,NaN
13245,NaN,50.036,50,30.141,30
13260,NaN,50.048,50,30.115,30
13276.18082146,3632.25030899,NaN,NaN,NaN,NaN
13291.67729782,3633.234739304,NaN,NaN,NaN,NaN
13305,NaN,50.035,50,30.194,30
13322.6702386,3629.562854767,NaN,NaN,NaN,NaN
13338.16669312,3631.738185883,NaN,NaN,NaN,NaN
13353.66315368,3632.882356644,NaN,NaN,NaN,NaN
13369.15960794,3594.527721405,NaN,NaN,NaN,NaN
13384.65610616,3627.199172974,NaN,NaN,NaN,NaN
13402,NaN,50.037,50,30.043,30
13415.64902832,3632.471561432,NaN,NaN,NaN,NaN
13433,NaN,50.061,50,29.981,30
13448,NaN,50.08,50,29.963,30
13464.72114832,3631.867408752,NaN,NaN,NaN,NaN
13480.2175854,3632.968425751,NaN,NaN,NaN,NaN
13495.71408574,3592.802524567,NaN,NaN,NaN,NaN
13513,NaN,50.06,50,30.142,30
13528,NaN,50.065,50,30.116,30
13543,NaN,50.075,50,30.087,30
13558,NaN,50.075,50,30.008,30
13575.77906734,3630.124807358,NaN,NaN,NaN,NaN
13591.27555442,3631.985187531,NaN,NaN,NaN,NaN
13606.77203904,3633.062362671,NaN,NaN,NaN,NaN
13624,NaN,50.076,50,29.971,30
13639,NaN,50.074,50,29.894,30
13655,NaN,50.07,50,29.944,30
13670,NaN,50.071,50,29.963,30
13686.83710118,3587.412834167,NaN,NaN,NaN,NaN
13702.33360642,3630.352020264,NaN,NaN,NaN,NaN
13715.24732456,3630.600214005,NaN,NaN,NaN,NaN
13733.32656528,3633.130073547,NaN,NaN,NaN,NaN
13748.82304194,3589.102268219,NaN,NaN,NaN,NaN
13766,NaN,50.063,50,30,30
13779.81597398,3631.537914276,NaN,NaN,NaN,NaN
13796,NaN,50.074,50,29.965,30
13811,NaN,50.075,50,29.891,30
13826.3054012,3611.19055748,NaN,NaN,NaN,NaN
13842,NaN,50.061,50,29.866,30
13857.29839538,3632.32755661,NaN,NaN,NaN,NaN
13875.37761562,3589.432239532,NaN,NaN,NaN,NaN
13890.87408978,3629.354476929,NaN,NaN,NaN,NaN
13906.37056146,3631.673812866,NaN,NaN,NaN,NaN
13921.86705326,3632.830381393,NaN,NaN,NaN,NaN
13937.36345328,3611.065149307,NaN,NaN,NaN,NaN
13953,NaN,50.058,50,30.014,30
13968,NaN,50.065,50,30.046,30
13983.85282954,3632.416009903,NaN,NaN,NaN,NaN
13999.34932678,3633.365154266,NaN,NaN,NaN,NaN
14014.84580372,3588.554143906,NaN,NaN,NaN,NaN
14030.3422585,3629.979610443,NaN,NaN,NaN,NaN
14045.83871188,3631.921291351,NaN,NaN,NaN,NaN
14063.91795758,3594.585895538,NaN,NaN,NaN,NaN
14076.8316886,3591.049432755,NaN,NaN,NaN,NaN
14094.9108869,3631.113052368,NaN,NaN,NaN,NaN
14110,NaN,50.062,50,29.984,30
14125,NaN,50.061,50,30.047,30
14141.40030898,3586.298942566,NaN,NaN,NaN,NaN
14156.89675702,3630.195617676,NaN,NaN,NaN,NaN
14174.97598082,3632.99536705,NaN,NaN,NaN,NaN
14190.47247894,3593.249320984,NaN,NaN,NaN,NaN
14205.96891138,3627.926588058,NaN,NaN,NaN,NaN
14221,NaN,50.066,50,30.003,30
14236,NaN,50.054,50,30.01,30
14252.45831768,3633.511066437,NaN,NaN,NaN,NaN
14267,NaN,50.056,50,30.051,30
14283.45133566,3630.408763885,NaN,NaN,NaN,NaN
14298.94784094,3632.142305374,NaN,NaN,NaN,NaN
14315,NaN,50.069,50,29.897,30
14329.94077542,3589.793920517,NaN,NaN,NaN,NaN
14345.43725538,3629.009246826,NaN,NaN,NaN,NaN
14363,NaN,50.06,50,29.919,30
14376.43019198,3632.796764374,NaN,NaN,NaN,NaN
14393,NaN,50.071,50,30.078,30
14409,NaN,50.074,50,30.044,30
14425.50239178,3632.238149643,NaN,NaN,NaN,NaN
14439,NaN,50.037,50,30.091,30
14454,NaN,50.026,50,30.083,30
14471.99177982,3629.314661026,NaN,NaN,NaN,NaN
14487.48823664,3631.685018539,NaN,NaN,NaN,NaN
14502.9847212,3632.870435715,NaN,NaN,NaN,NaN
14518.4812127,3633.726119995,NaN,NaN,NaN,NaN
14535,NaN,50.023,50,29.991,30
14550,NaN,50.036,50,29.916,30
14564.97058212,3632.438898087,NaN,NaN,NaN,NaN
14581,NaN,50.045,50,29.965,30
14596,NaN,50.065,50,29.934,30
14614.04268324,3631.78229332,NaN,NaN,NaN,NaN
14626.95644176,3631.930589676,NaN,NaN,NaN,NaN
14642.45290082,3633.043289185,NaN,NaN,NaN,NaN
14660.53210088,3626.833200455,NaN,NaN,NaN,NaN
14676.02857526,3631.083011627,NaN,NaN,NaN,NaN
14692,NaN,50.062,50,29.848,30
14707.0215198,3633.453845978,NaN,NaN,NaN,NaN
14725.100763,3629.792451859,NaN,NaN,NaN,NaN
14740.59722798,3631.858110428,NaN,NaN,NaN,NaN
14756.09372614,3633.001089096,NaN,NaN,NaN,NaN
14772,NaN,50.052,50,30.012,30
14788,NaN,50.064,50,29.96,30
14803,NaN,50.069,50,29.959,30
14818.079658,3632.579088211,NaN,NaN,NaN,NaN
14836.15888268,3588.600158691,NaN,NaN,NaN,NaN
14851.6553667,3629.998683929,NaN,NaN,NaN,NaN
14864.56909172,3630.273580551,NaN,NaN,NaN,NaN
14882.64830222,3633.056402206,NaN,NaN,NaN,NaN
14898.14476228,3593.04022789,NaN,NaN,NaN,NaN
14914,NaN,50.048,50,30.071,30
14929,NaN,50.037,50,30.067,30
14944.6341741,3632.663488388,NaN,NaN,NaN,NaN
14960.13066938,3633.565187454,NaN,NaN,NaN,NaN
14975.62713954,3587.595462799,NaN,NaN,NaN,NaN
14991.12357104,3630.423545837,NaN,NaN,NaN,NaN
15006.62004176,3632.164955139,NaN,NaN,NaN,NaN
15024.69919472,3591.976165771,NaN,NaN,NaN,NaN
15037.61295488,3590.714693069,NaN,NaN,NaN,NaN
15055.69213362,3631.413459778,NaN,NaN,NaN,NaN
15071,NaN,50.066,50,30.075,30
15086.68506148,3633.603811264,NaN,NaN,NaN,NaN
15102.18152858,3586.19427681,NaN,NaN,NaN,NaN
15117.67797694,3630.538702011,NaN,NaN,NaN,NaN
15135.75721358,3633.167028427,NaN,NaN,NaN,NaN
15151.2536764,3591.690301895,NaN,NaN,NaN,NaN
15166.75015778,3628.605604172,NaN,NaN,NaN,NaN
15182.24658712,3631.474494934,NaN,NaN,NaN,NaN
15197.74305658,3632.76219368,NaN,NaN,NaN,NaN
15213.23952302,3633.64982605,NaN,NaN,NaN,NaN
15229,NaN,50.044,50,30.123,30
15246.81517864,3632.177591324,NaN,NaN,NaN,NaN
15262.31159672,3633.219480515,NaN,NaN,NaN,NaN
15278,NaN,50.058,50,30.064,30
15293.30457824,3628.863811493,NaN,NaN,NaN,NaN
15308.80104268,3631.577730179,NaN,NaN,NaN,NaN
15325,NaN,50.04,49.861,29.959,30
15339.79395964,3633.702754974,NaN,NaN,NaN,NaN
15355.29044084,3596.092939377,NaN,NaN,NaN,NaN
15370.78694332,3630.747079849,NaN,NaN,NaN,NaN
15386.28342064,3632.352828979,NaN,NaN,NaN,NaN
15401.77992068,3633.349180222,NaN,NaN,NaN,NaN
15417.27641972,3589.806556702,NaN,NaN,NaN,NaN
15435.35565474,3631.650686264,NaN,NaN,NaN,NaN
15450.8521243,3632.875919342,NaN,NaN,NaN,NaN
15466.348621,3633.745193481,NaN,NaN,NaN,NaN
15481.84514174,3596.639633179,NaN,NaN,NaN,NaN
15497,NaN,49.013,48.906,30.714,30
15512.838041,3632.428407669,NaN,NaN,NaN,NaN
15527,NaN,48.84,48.733,30.727,30
15543.8310485,3589.572429657,NaN,NaN,NaN,NaN
15559.32756056,3629.583597183,NaN,NaN,NaN,NaN
15577.40679568,3632.918357849,NaN,NaN,NaN,NaN
15592.90329302,3633.793115616,NaN,NaN,NaN,NaN
15608.39979518,3584.820985794,NaN,NaN,NaN,NaN
15624,NaN,48.246,48.2,30.702,30
15639,NaN,48.154,48.117,30.705,30
15654.8892452,3633.400440216,NaN,NaN,NaN,NaN
15670.38573066,3587.507009506,NaN,NaN,NaN,NaN
15688.46494198,3631.667613983,NaN,NaN,NaN,NaN
15701.37869376,3631.806135178,NaN,NaN,NaN,NaN
15716.8751948,3632.925987244,NaN,NaN,NaN,NaN
15734.9544457,3622.046470642,NaN,NaN,NaN,NaN
15750,NaN,47.554,47.494,30.553,30
15765.94741898,3632.300853729,NaN,NaN,NaN,NaN
15781,NaN,47.379,47.328,30.587,30
15796.9403901,3588.421106339,NaN,NaN,NaN,NaN
15812.43688226,3629.52542305,NaN,NaN,NaN,NaN
15826,NaN,47.134,47.078,30.68,30
15843.42984932,3632.768392563,NaN,NaN,NaN,NaN
15858.92632184,3594.897031784,NaN,NaN,NaN,NaN
15877,NaN,46.86,46.789,30.577,30
15889.91926724,3630.786895752,NaN,NaN,NaN,NaN
15907,NaN,46.705,46.622,30.515,30
15922,NaN,46.617,46.539,30.463,30
15938,NaN,46.53,46.456,30.505,30
15953,NaN,46.456,46.372,30.446,30
15968,NaN,46.371,46.289,30.435,30
15985.4809191,3591.954946518,NaN,NaN,NaN,NaN
15999,NaN,46.197,46.117,30.346,30
16013.891167,3627.418994904,NaN,NaN,NaN,NaN
16031.97040984,3631.908655167,NaN,NaN,NaN,NaN
16047.46688038,3632.820129395,NaN,NaN,NaN,NaN
16064,NaN,45.873,45.756,30.31,30
16079,NaN,45.786,45.672,30.346,30
16096.53905644,3632.22193718,NaN,NaN,NaN,NaN
16112.03555526,3591.994285583,NaN,NaN,NaN,NaN
16124.94924934,3590.245485306,NaN,NaN,NaN,NaN
16143.02846408,3630.240917206,NaN,NaN,NaN,NaN
16158.52496402,3631.600618362,NaN,NaN,NaN,NaN
16175,NaN,45.3,45.139,30.263,30
16190,NaN,45.226,45.05,30.301,30
16207.5971696,3630.790710449,NaN,NaN,NaN,NaN
16223.0936544,3631.853580475,NaN,NaN,NaN,NaN
16238.59016352,3591.168403625,NaN,NaN,NaN,NaN
16254.08664336,3626.416444778,NaN,NaN,NaN,NaN
16269.58314908,3629.881381989,NaN,NaN,NaN,NaN
16287,NaN,44.722,44.517,30.212,30
16300.57605084,3632.102251053,NaN,NaN,NaN,NaN
16317,NaN,44.574,44.35,30.124,30
16332,NaN,44.5,44.261,30.136,30
16348,NaN,44.409,44.178,30.095,30
16363,NaN,44.329,44.094,30.135,30
16378.05847902,3588.225364685,NaN,NaN,NaN,NaN
16396.1377357,3629.447937012,NaN,NaN,NaN,NaN
16411.63423988,3630.756378174,NaN,NaN,NaN,NaN
16427.13071468,3631.647109985,NaN,NaN,NaN,NaN
16442.62717664,3583.776950836,NaN,NaN,NaN,NaN
16458,NaN,43.808,43.561,30.229,30
16474,NaN,43.704,43.478,30.372,30
16489,NaN,43.622,43.394,30.361,30
16504.61305218,3587.631464005,NaN,NaN,NaN,NaN
16520.10955586,3626.239299774,NaN,NaN,NaN,NaN
16538.18876738,3630.277872086,NaN,NaN,NaN,NaN
16551.10251768,3630.316734314,NaN,NaN,NaN,NaN
16566.5990014,3631.171941757,NaN,NaN,NaN,NaN
