Time_s,Bridge_Bridge_fullSystem_neg_deg_bat,Bridge_Bridge_fullSystem_neg_deg_Vout,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
63964.82363116,3356.775045395,NaN,NaN,NaN,NaN,NaN
63981,NaN,NaN,24.928,25,30.17,30
63998.53486384,NaN,168.5117334127,NaN,NaN,NaN,NaN
64016.47874448,3514.875173569,NaN,NaN,NaN,NaN,NaN
64034.6931412,NaN,168.582201004,NaN,NaN,NaN,NaN
64052.63731266,3368.806600571,NaN,NaN,NaN,NaN,NaN
64070.71659286,3573.294639587,NaN,NaN,NaN,NaN,NaN
64087,NaN,NaN,24.886,25,30.305,30
64104.42706676,NaN,-4.75827883929,NaN,NaN,NaN,NaN
64122.50622488,NaN,-4.690457135439,NaN,NaN,NaN,NaN
64140.45096132,3412.211418152,NaN,NaN,NaN,NaN,NaN
64158,NaN,NaN,24.872,25,30.386,30
64174.16096992,NaN,169.4016903639,NaN,NaN,NaN,NaN
64192.24010406,NaN,-4.699092824012,NaN,NaN,NaN,NaN
64210.18537524,3573.373794556,NaN,NaN,NaN,NaN,NaN
64228.26466612,3577.821493149,NaN,NaN,NaN,NaN,NaN
64245,NaN,NaN,24.845,25,30.295,30
64261.97400996,NaN,-4.739395808429,NaN,NaN,NaN,NaN
64280.0532042,NaN,-4.610545467585,NaN,NaN,NaN,NaN
64297.99906872,3571.731328964,NaN,NaN,NaN,NaN,NaN
64316,NaN,NaN,24.828,25,30.065,30
64331.70792054,NaN,-4.673530347645,NaN,NaN,NaN,NaN
64349.78707158,NaN,-4.660401493311,NaN,NaN,NaN,NaN
64367.7334052,3541.959285736,NaN,NaN,NaN,NaN,NaN
64385.94541506,NaN,-4.559532739222,NaN,NaN,NaN,NaN
64403.89194378,3576.499462128,NaN,NaN,NaN,NaN,NaN
64421.97123114,3550.109148026,NaN,NaN,NaN,NaN,NaN
64438,NaN,NaN,24.821,25,29.807,30
64455.67938244,NaN,-4.55700000748,NaN,NaN,NaN,NaN
64473.62623478,3565.43469429,NaN,NaN,NaN,NaN,NaN
64491.70549178,3575.844049454,NaN,NaN,NaN,NaN,NaN
64508,NaN,NaN,24.815,25,29.824,30
64525.413322,NaN,-4.707153420895,NaN,NaN,NaN,NaN
64543.49246716,NaN,-4.592464771122,NaN,NaN,NaN,NaN
64561.4399359,3560.289621353,NaN,NaN,NaN,NaN,NaN
64579.51920138,3575.279474258,NaN,NaN,NaN,NaN,NaN
64595.14718446,NaN,-4.572775680572,NaN,NaN,NaN,NaN
64615.67779278,3573.663473129,NaN,NaN,NaN,NaN,NaN
64631.1743272,3575.968742371,NaN,NaN,NaN,NaN,NaN
64649.253605,3550.146818161,NaN,NaN,NaN,NaN,NaN
64666,NaN,NaN,24.861,25,29.844,30
64682.96020718,NaN,-4.562527406961,NaN,NaN,NaN,NaN
64701.03935946,NaN,-4.569782875478,NaN,NaN,NaN,NaN
64718.98794896,3575.459957123,NaN,NaN,NaN,NaN,NaN
64737.06726868,3524.762392044,NaN,NaN,NaN,NaN,NaN
64752.69413604,NaN,-4.589126445353,NaN,NaN,NaN,NaN
64770.77329898,NaN,-4.573811311275,NaN,NaN,NaN,NaN
64788.8524326,NaN,-4.597073886544,NaN,NaN,NaN,NaN
64806.93159742,NaN,170.3817099333,NaN,NaN,NaN,NaN
64824.88101876,3390.768527985,NaN,NaN,NaN,NaN,NaN
64842.96033744,3573.376893997,NaN,NaN,NaN,NaN,NaN
64859,NaN,NaN,24.978,25,30.022,30
64876.66546872,NaN,-4.664434120059,NaN,NaN,NaN,NaN
64894.74460722,NaN,170.5151498318,NaN,NaN,NaN,NaN
64912.82378556,NaN,-4.663741681725,NaN,NaN,NaN,NaN
64930.77388904,3572.599887848,NaN,NaN,NaN,NaN,NaN
64946.39939466,NaN,170.7922816277,NaN,NaN,NaN,NaN
64964.47853054,NaN,-4.602022934705,NaN,NaN,NaN,NaN
64982.42896656,3573.803424835,NaN,NaN,NaN,NaN,NaN
65000.50820514,3355.863571167,NaN,NaN,NaN,NaN,NaN
65017,NaN,NaN,25.015,25,30.059,30
65036.66681316,3576.265096664,NaN,NaN,NaN,NaN,NaN
65053,NaN,NaN,25.028,25,30.03,30
65070.37084954,NaN,170.6996411085,NaN,NaN,NaN,NaN
65089,NaN,NaN,25.018,25,30.074,30
65106.5291294,NaN,-4.575653467327,NaN,NaN,NaN,NaN
65124.60828952,NaN,-4.524989519268,NaN,NaN,NaN,NaN
65142.5597059,3564.120769501,NaN,NaN,NaN,NaN,NaN
65160.63898946,3574.825048447,NaN,NaN,NaN,NaN,NaN
65176.26297984,NaN,-4.529132973403,NaN,NaN,NaN,NaN
65194.3421574,NaN,-4.523952491581,NaN,NaN,NaN,NaN
65212.42134636,NaN,-4.615840502083,NaN,NaN,NaN,NaN
65230.37337882,3558.27331543,NaN,NaN,NaN,NaN,NaN
65247,NaN,NaN,24.998,25,29.92,30
65266.53194164,3389.031410217,NaN,NaN,NaN,NaN,NaN
65282.02847,3567.215442657,NaN,NaN,NaN,NaN,NaN
65300.1077713,3575.084686279,NaN,NaN,NaN,NaN,NaN
65318,NaN,NaN,25.009,25,29.935,30
65336.26631532,3573.797941208,NaN,NaN,NaN,NaN,NaN
65351.88921634,NaN,-4.606858361512,NaN,NaN,NaN,NaN
65369.84211736,3563.853025436,NaN,NaN,NaN,NaN,NaN
65388.0475468,NaN,171.3335514069,NaN,NaN,NaN,NaN
65405,NaN,NaN,25.027,25,29.875,30
65421.62314134,NaN,-4.614112433046,NaN,NaN,NaN,NaN
65439.70229262,NaN,-4.509671591222,NaN,NaN,NaN,NaN
65457.7814288,NaN,-4.57968423143,NaN,NaN,NaN,NaN
65475.73502126,3574.182987213,NaN,NaN,NaN,NaN,NaN
65491.35704218,NaN,-4.491594154388,NaN,NaN,NaN,NaN
65511,NaN,NaN,25.002,25,30.104,30
65527.3900844,3574.970245361,NaN,NaN,NaN,NaN,NaN
65545.46934178,3545.003175735,NaN,NaN,NaN,NaN,NaN
65563.54864598,3573.677062988,NaN,NaN,NaN,NaN,NaN
65579.17002552,NaN,-4.631269723177,NaN,NaN,NaN,NaN
65597.24923254,NaN,-4.501269664615,NaN,NaN,NaN,NaN
65615.2038422,3574.512958527,NaN,NaN,NaN,NaN,NaN
65633.40759698,NaN,-4.701855126768,NaN,NaN,NaN,NaN
65649,NaN,NaN,25.018,25,29.915,30
65666.98322988,NaN,-4.587628412992,NaN,NaN,NaN,NaN
65685.0623916,NaN,-4.547094460577,NaN,NaN,NaN,NaN
65703.01755262,3574.037075043,NaN,NaN,NaN,NaN,NaN
65719,NaN,NaN,25.008,25,30.111,30
65739.17609642,3572.408437729,NaN,NaN,NaN,NaN,NaN
65755,NaN,NaN,25.013,25,30.137,30
65772.87549216,NaN,-4.552856087685,NaN,NaN,NaN,NaN
65790.95462062,NaN,171.8984544277,NaN,NaN,NaN,NaN
65809.03379538,NaN,-4.681474063545,NaN,NaN,NaN,NaN
65826,NaN,NaN,25.009,25,30.133,30
65842.60937184,NaN,172.0404922962,NaN,NaN,NaN,NaN
65862,NaN,NaN,25.003,25,30.119,30
65878.76768484,NaN,171.9048023224,NaN,NaN,NaN,NaN
65896.7240916,3361.167430878,NaN,NaN,NaN,NaN,NaN
65914.80335574,3570.638895035,NaN,NaN,NaN,NaN,NaN
65932.88265414,3575.525522232,NaN,NaN,NaN,NaN,NaN
65948.37915048,3380.669355392,NaN,NaN,NaN,NaN,NaN
65966.45838734,3572.248935699,NaN,NaN,NaN,NaN,NaN
65984.53767622,3391.401052475,NaN,NaN,NaN,NaN,NaN
66000.15643104,NaN,-4.702546168119,NaN,NaN,NaN,NaN
66018.23555832,NaN,171.8692183495,NaN,NaN,NaN,NaN
66036.3147158,NaN,-4.51393565163,NaN,NaN,NaN,NaN
66054.3938828,NaN,-4.57830214873,NaN,NaN,NaN,NaN
66072.35130372,3537.264823914,NaN,NaN,NaN,NaN,NaN
66090,NaN,NaN,24.997,25,30.012,30
66108.50987108,3574.739456177,NaN,NaN,NaN,NaN,NaN
66126,NaN,NaN,24.998,25,29.992,30
66142.20703246,NaN,-4.655681550503,NaN,NaN,NaN,NaN
66162,NaN,NaN,24.987,25,30.092,30
66178.365364,NaN,-4.671225789934,NaN,NaN,NaN,NaN
66196.32352366,3574.317216873,NaN,NaN,NaN,NaN,NaN
66214.402848,3523.229837418,NaN,NaN,NaN,NaN,NaN
66232.48212618,3572.930335999,NaN,NaN,NaN,NaN,NaN
66248,NaN,NaN,24.996,25,30,30
66266.05791336,3559.184789658,NaN,NaN,NaN,NaN,NaN
66284.13722072,3573.809623718,NaN,NaN,NaN,NaN,NaN
66301,NaN,NaN,24.996,25,29.987,30
66317.83304484,NaN,-4.60870238021,NaN,NaN,NaN,NaN
66335.91218132,NaN,-4.667887929827,NaN,NaN,NaN,NaN
66353.99131032,NaN,-4.637719132006,NaN,NaN,NaN,NaN
66370,NaN,NaN,24.999,25,30.002,30
66390,NaN,NaN,25.007,25,29.999,30
66405.64608984,NaN,-4.633112810552,NaN,NaN,NaN,NaN
66423.60597812,3574.127435684,NaN,NaN,NaN,NaN,NaN
66440,NaN,NaN,25.002,25,30.068,30
66459.76454168,3572.705984116,NaN,NaN,NaN,NaN,NaN
66477,NaN,NaN,24.995,25,30.14,30
66493.3402638,3558.067321777,NaN,NaN,NaN,NaN,NaN
66511.53843086,NaN,172.2244173288,NaN,NaN,NaN,NaN
66529.49885652,3395.294904709,NaN,NaN,NaN,NaN,NaN
66545.11396844,NaN,-4.437593277544,NaN,NaN,NaN,NaN
66563.19317094,NaN,-4.458896815777,NaN,NaN,NaN,NaN
66581.2723665,NaN,-4.579571541399,NaN,NaN,NaN,NaN
66599.23314234,3573.074817657,NaN,NaN,NaN,NaN,NaN
66614.84793276,NaN,-4.502306692302,NaN,NaN,NaN,NaN
66634,NaN,NaN,25.004,25,29.946,30
66651.00630406,NaN,172.138646245,NaN,NaN,NaN,NaN
66668.96748176,3503.552675247,NaN,NaN,NaN,NaN,NaN
66687.04679456,3572.484016418,NaN,NaN,NaN,NaN,NaN
66705,NaN,NaN,25.019,25,30.035,30
66721,NaN,NaN,25.026,25,30.001,30
66738.70178982,3573.437452316,NaN,NaN,NaN,NaN,NaN
66756.7810629,3345.860958099,NaN,NaN,NaN,NaN,NaN
66774.8603615,3571.768045425,NaN,NaN,NaN,NaN,NaN
66792,NaN,NaN,24.986,25,30.133,30
66811.01895164,3568.772554398,NaN,NaN,NaN,NaN,NaN
66828,NaN,NaN,24.984,25,30.108,30
66844.59476492,3349.558115005,NaN,NaN,NaN,NaN,NaN
66862.79105422,NaN,-4.546523094177,NaN,NaN,NaN,NaN
66880.75336982,3564.805269241,NaN,NaN,NaN,NaN,NaN
66898,NaN,NaN,24.991,25,30.041,30
66914.3292001,3572.234869003,NaN,NaN,NaN,NaN,NaN
66932.52507208,NaN,-4.521420691162,NaN,NaN,NaN,NaN
66950.48778016,3569.786071777,NaN,NaN,NaN,NaN,NaN
66966.1006993,NaN,172.1757799387,NaN,NaN,NaN,NaN
66985,NaN,NaN,25.009,25,29.954,30
67002.25896818,NaN,-4.485608078539,NaN,NaN,NaN,NaN
67020.22218414,3413.566112518,NaN,NaN,NaN,NaN,NaN
67038.3014621,3568.261623383,NaN,NaN,NaN,NaN,NaN
67056,NaN,NaN,25.014,25,29.896,30
67071.9929152,NaN,-4.558959044516,NaN,NaN,NaN,NaN
67090.07208796,NaN,-4.575768951327,NaN,NaN,NaN,NaN
67108.15125604,NaN,-4.450604319572,NaN,NaN,NaN,NaN
67126.23041022,NaN,-4.393606912345,NaN,NaN,NaN,NaN
67143,NaN,NaN,25.01,25,30.104,30
67162.2735892,3542.032957077,NaN,NaN,NaN,NaN,NaN
67178,NaN,NaN,25.019,25,30.138,30
67195.96450522,NaN,-4.309088923037,NaN,NaN,NaN,NaN
67213,NaN,NaN,25.007,25,30.128,30
67232.00803558,3573.622465134,NaN,NaN,NaN,NaN,NaN
67248,NaN,NaN,24.999,25,30.148,30
67265.58380664,3567.678451538,NaN,NaN,NaN,NaN,NaN
67283.77770912,NaN,-4.485956393182,NaN,NaN,NaN,NaN
67301.74233224,3554.23617363,NaN,NaN,NaN,NaN,NaN
67319,NaN,NaN,24.993,25,30.097,30
67335.432499,NaN,-4.433562979102,NaN,NaN,NaN,NaN
67353.51169726,NaN,-4.56759519875,NaN,NaN,NaN,NaN
67371.47637888,3573.856830597,NaN,NaN,NaN,NaN,NaN
67387.0874049,NaN,-4.445767961442,NaN,NaN,NaN,NaN
67406,NaN,NaN,24.994,25,30.038,30
67423.24581566,NaN,-4.57461969927,NaN,NaN,NaN,NaN
67441.21070246,3560.296773911,NaN,NaN,NaN,NaN,NaN
67459.28994164,3573.383569717,NaN,NaN,NaN,NaN,NaN
67477,NaN,NaN,25.001,25,30.017,30
67493,NaN,NaN,24.996,25,30.176,30
67513,NaN,NaN,24.99,25,30.101,30
67529.1382774,NaN,-4.421472083777,NaN,NaN,NaN,NaN
67547.21745446,NaN,171.918913722,NaN,NaN,NaN,NaN
67564,NaN,NaN,25,25,30.179,30
67583.26196866,3570.913791656,NaN,NaN,NaN,NaN,NaN
67600,NaN,NaN,24.993,25,30.158,30
67616.95140346,NaN,-4.588437732309,NaN,NaN,NaN,NaN
67635,NaN,NaN,25.004,25,30.201,30
67652.99618602,3357.036113739,NaN,NaN,NaN,NaN,NaN
67670,NaN,NaN,25.002,25,30.227,30
67686.685379,NaN,171.9508469105,NaN,NaN,NaN,NaN
67704.76456152,NaN,-4.419515375048,NaN,NaN,NaN,NaN
67722.73046528,3571.396589279,NaN,NaN,NaN,NaN,NaN
67740.80972384,3393.286705017,NaN,NaN,NaN,NaN,NaN
67756.41926452,NaN,-4.511748440564,NaN,NaN,NaN,NaN
67774.4984429,NaN,172.2076237202,NaN,NaN,NaN,NaN
67792.46475614,3349.146842957,NaN,NaN,NaN,NaN,NaN
67810.65675686,NaN,-4.456710070372,NaN,NaN,NaN,NaN
67828.62330098,3574.856758118,NaN,NaN,NaN,NaN,NaN
67846.70252802,3566.071033478,NaN,NaN,NaN,NaN,NaN
67863,NaN,NaN,25.012,25,30.164,30
67880.3907343,NaN,-4.577612970024,NaN,NaN,NaN,NaN
67898.46993462,NaN,-4.547331016511,NaN,NaN,NaN,NaN
67916.43677902,3574.4535923,NaN,NaN,NaN,NaN,NaN
67934.51601964,3562.240123749,NaN,NaN,NaN,NaN,NaN
67952.59529444,3573.323011398,NaN,NaN,NaN,NaN,NaN
67970,NaN,NaN,25,25,30.143,30
67986.28311928,NaN,-4.552165511996,NaN,NaN,NaN,NaN
68004.36228902,NaN,-4.51923487708,NaN,NaN,NaN,NaN
68022.32954694,3553.71594429,NaN,NaN,NaN,NaN,NaN
68040.4088282,3572.765111923,NaN,NaN,NaN,NaN,NaN
68056.0169792,NaN,-4.450951702893,NaN,NaN,NaN,NaN
68074.0961432,NaN,-4.415253642946,NaN,NaN,NaN,NaN
68092.06375138,3573.533535004,NaN,NaN,NaN,NaN,NaN
68110.14304524,3528.587341309,NaN,NaN,NaN,NaN,NaN
68128,NaN,NaN,24.977,25,30.114,30
68143.8300925,NaN,-4.61250403896,NaN,NaN,NaN,NaN
68164,NaN,NaN,24.973,25,30.141,30
68179.87730528,3572.975635529,NaN,NaN,NaN,NaN,NaN
68197.95655166,3391.538143158,NaN,NaN,NaN,NaN,NaN
68214,NaN,NaN,24.968,25,30.081,30
68231.64320476,NaN,-4.490217659622,NaN,NaN,NaN,NaN
68249.72238812,NaN,-4.548827186227,NaN,NaN,NaN,NaN
68267.69093254,3572.371244431,NaN,NaN,NaN,NaN,NaN
68285.77016344,3345.957517624,NaN,NaN,NaN,NaN,NaN
68301.37717422,NaN,-4.336494021118,NaN,NaN,NaN,NaN
68319.45636722,NaN,172.1703261137,NaN,NaN,NaN,NaN
68337.5355123,NaN,-4.408114124089,NaN,NaN,NaN,NaN
68355.50439242,3571.624994278,NaN,NaN,NaN,NaN,NaN
68372,NaN,NaN,24.974,25,30.231,30
68389.19033258,NaN,-4.530403763056,NaN,NaN,NaN,NaN
68407.15956552,3572.575807571,NaN,NaN,NaN,NaN,NaN
68425.2388602,3342.481851578,NaN,NaN,NaN,NaN,NaN
68443,NaN,NaN,24.97,25,30.154,30
68461.39741842,3422.988891602,NaN,NaN,NaN,NaN,NaN
68477.0034627,NaN,-4.545487929136,NaN,NaN,NaN,NaN
68494.97328096,3571.889162064,NaN,NaN,NaN,NaN,NaN
68513.05258992,3353.263139725,NaN,NaN,NaN,NaN,NaN
68529,NaN,NaN,24.963,25,30.201,30
68546.73735334,NaN,172.1867024899,NaN,NaN,NaN,NaN
68564.8165423,NaN,-4.605597816408,NaN,NaN,NaN,NaN
68582.89567568,NaN,-4.582682158798,NaN,NaN,NaN,NaN
68600.86617292,3385.235548019,NaN,NaN,NaN,NaN,NaN
68616.47128288,NaN,-4.432184621692,NaN,NaN,NaN,NaN
68636,NaN,NaN,24.988,25,30.312,30
68652.62962,NaN,-4.389579873532,NaN,NaN,NaN,NaN
68670.7087938,NaN,-4.329357296228,NaN,NaN,NaN,NaN
68688.67985974,3563.538312912,NaN,NaN,NaN,NaN,NaN
68706.75903656,3565.7787323,NaN,NaN,NaN,NaN,NaN
68722.36366544,NaN,-4.613310098648,NaN,NaN,NaN,NaN
68740.44282516,NaN,-4.458437208086,NaN,NaN,NaN,NaN
68758.52199532,NaN,-4.461201373488,NaN,NaN,NaN,NaN
68776.49327078,3574.079036713,NaN,NaN,NaN,NaN,NaN
68794,NaN,NaN,24.976,25,30.315,30
68812.65178578,3572.932481766,NaN,NaN,NaN,NaN,NaN
68828.25590524,NaN,-4.523956216872,NaN,NaN,NaN,NaN
68846.22752154,3566.858768463,NaN,NaN,NaN,NaN,NaN
68864.30673268,3573.618173599,NaN,NaN,NaN,NaN,NaN
68882.38598698,3552.044868469,NaN,NaN,NaN,NaN,NaN
68897.989875,NaN,-4.432873800397,NaN,NaN,NaN,NaN
68916,NaN,NaN,24.992,25,30.387,30
68934.1482645,NaN,-4.455328918993,NaN,NaN,NaN,NaN
68951,NaN,NaN,25.004,25,30.352,30
68967.72387866,NaN,-4.512213170528,NaN,NaN,NaN,NaN
68987,NaN,NaN,25.015,25,30.463,30
69003.88225278,NaN,-4.517279099673,NaN,NaN,NaN,NaN
69021.9614441,NaN,-4.549289122224,NaN,NaN,NaN,NaN
69039.9334561,3572.52573967,NaN,NaN,NaN,NaN,NaN
69058.01270438,3379.479646683,NaN,NaN,NaN,NaN,NaN
69076.09187546,3570.812940598,NaN,NaN,NaN,NaN,NaN
69094,NaN,NaN,25.061,25,30.656,30
69112.25031432,3567.703008652,NaN,NaN,NaN,NaN,NaN
69128,NaN,NaN,25.071,25,30.45,30
69145.82611536,3347.254991531,NaN,NaN,NaN,NaN,NaN
69163.90534876,3569.750070572,NaN,NaN,NaN,NaN,NaN
69181.98458206,3574.295043945,NaN,NaN,NaN,NaN,NaN
69197.58775854,NaN,-4.376225173473,NaN,NaN,NaN,NaN
69215.66694304,NaN,-4.493676126003,NaN,NaN,NaN,NaN
69233.7461566,NaN,-4.461435601115,NaN,NaN,NaN,NaN
69251.71871176,3568.267583847,NaN,NaN,NaN,NaN,NaN
69267.3217545,NaN,172.0150262117,NaN,NaN,NaN,NaN
69287,NaN,NaN,25.052,25,29.689,30
69303.48008598,NaN,-4.585334099829,NaN,NaN,NaN,NaN
69321.55925676,NaN,-4.413994029164,NaN,NaN,NaN,NaN
69339.53205822,3566.090345383,NaN,NaN,NaN,NaN,NaN
69357.71755012,NaN,-4.483888391405,NaN,NaN,NaN,NaN
69374,NaN,NaN,25.036,25,29.416,30
69391.29311778,NaN,-4.46166517213,NaN,NaN,NaN,NaN
69410,NaN,NaN,25.018,25,29.305,30
69427.45142298,NaN,-4.479397088289,NaN,NaN,NaN,NaN
69445,NaN,NaN,25.01,25,29.375,30
69463.5039229,3513.684988022,NaN,NaN,NaN,NaN,NaN
69480,NaN,NaN,25.02,25,29.505,30
69497.07967414,3573.665380478,NaN,NaN,NaN,NaN,NaN
69515.15883614,3557.651519775,NaN,NaN,NaN,NaN,NaN
69533.23799454,3572.528839111,NaN,NaN,NaN,NaN,NaN
69549,NaN,NaN,25.031,25,30.088,30
69566.81368064,3565.892219543,NaN,NaN,NaN,NaN,NaN
69584.99851854,NaN,-4.435757175088,NaN,NaN,NaN,NaN
69602.97199258,3548.953294754,NaN,NaN,NaN,NaN,NaN
69618.57411042,NaN,-4.485847894102,NaN,NaN,NaN,NaN
69636.65330208,NaN,-4.582800436765,NaN,NaN,NaN,NaN
69654.7325367,NaN,-4.55010170117,NaN,NaN,NaN,NaN
69672.70596586,3573.028326035,NaN,NaN,NaN,NaN,NaN
69688.30808276,NaN,-4.607788287103,NaN,NaN,NaN,NaN
69708,NaN,NaN,25.067,25,30.893,30
69724.46641224,NaN,-4.492411855608,NaN,NaN,NaN,NaN
69742.54558046,NaN,-4.437716212124,NaN,NaN,NaN,NaN
69760.62475162,NaN,171.7170029879,NaN,NaN,NaN,NaN
69778.70384976,NaN,-4.377723671496,NaN,NaN,NaN,NaN
69795,NaN,NaN,25.046,25,31.354,30
69812.2794291,NaN,-4.460744559765,NaN,NaN,NaN,NaN
69831,NaN,NaN,25.04,25,31.325,30
69848.4377582,NaN,171.9280481339,NaN,NaN,NaN,NaN
69866.41157492,3340.234041214,NaN,NaN,NaN,NaN,NaN
69884.4907806,3570.623636246,NaN,NaN,NaN,NaN,NaN
69902,NaN,NaN,25.021,25,31.239,30
69918.06645946,3539.286613464,NaN,NaN,NaN,NaN,NaN
69936.25076372,NaN,171.5893149376,NaN,NaN,NaN,NaN
69954.2248236,3344.396114349,NaN,NaN,NaN,NaN,NaN
69970,NaN,NaN,25.006,25,31.248,30
69987.90552704,NaN,171.9862818718,NaN,NaN,NaN,NaN
